id,message,label,platform,timestamp
1047,That's hilarious 😂 :),0,Facebook,2024-10-15T03:20:00
245,That's hilarious 😂 :),0,Instagram,2024-10-11T05:53:00
662,"No worries, take your time. Edited message.",0,SMS,2024-11-10T06:12:00
2973,"Happy to help, call me if needed. :)",0,Discord,2024-10-21T13:11:00
4809,Who are you with? Send me a picture.I mean it.,1,Instagram,2024-11-10T12:20:00
3446,Where are you? Reply now!!,1,Twitter,2024-10-30T10:40:00
3065,Why didn't you reply? I saw you online.!! Where are you?,1,WhatsApp,2024-10-02T02:44:00
775,"Hey, are we still on for soon? :)",0,WhatsApp,2024-10-21T11:39:00
1352,"Hey, are we still on for this evening? See you soon.",0,Facebook,2024-10-01T12:12:00
1950,"No worries, take your time. - btw, call me.",0,Telegram,2024-10-03T05:18:00
4858,Why didn't you reply? I saw you online.I mean it.,1,WhatsApp,2024-10-29T20:42:00
3050,"I saw you last night with him, tell me who he is.??",1,Discord,2024-10-10T08:39:00
658,"No worries, take your time. Edited message.",0,Twitter,2024-11-22T04:06:00
1731,"Sounds good, talk later. :)",0,Discord,2024-11-26T22:17:00
4873,If you don't reply I'll come to your house.??,1,Facebook,2024-10-25T09:18:00
4911,If you don't reply I'll come to your house.Reply ASAP.,1,Telegram,2024-11-14T04:41:00
3743,"I saw you last night with him, tell me who he is.!!!",1,SMS,2024-10-10T03:22:00
1811,"Congrats on your achievement! - btw, call me.",0,WhatsApp,2024-11-14T06:33:00
312,"Hey, are we still on for next week? - btw, call me.",0,SMS,2024-10-19T02:24:00
1749,"No worries, take your time. See you soon.",0,Telegram,2024-10-20T22:29:00
1088,"Hey, are we still on for soon? - btw, call me.",0,Facebook,2024-11-11T22:18:00
2156,"Hey, are we still on for later? Thanks!",0,Facebook,2024-11-24T07:37:00
1673,"Congrats on your achievement! Thanks! Also, did you get the documents?",0,Twitter,2024-11-19T14:16:00
2971,Congrats on your achievement! Edited message.,0,Telegram,2024-11-28T12:06:00
3512,Why did you block me? Answer me now!!!!,1,SMS,2024-11-21T09:09:00
1624,"Hey, are we still on for later? :)",0,Facebook,2024-10-10T20:38:00
3689,If you don't reply I'll come to your house.Reply ASAP.,1,Twitter,2024-11-30T08:11:00
1192,I'll check and update you tomorrow. Thanks!,0,Discord,2024-11-11T13:50:00
4733,Where are you? Reply now!!I mean it.,1,Facebook,2024-10-20T14:02:00
2648,"Sounds good, talk later. Thanks!",0,SMS,2024-10-12T20:37:00
247,"Sounds good, talk later. - btw, call me.",0,Twitter,2024-11-20T14:14:00
2371,"Hey, are we still on for Monday? See you soon.",0,Discord,2024-11-24T17:17:00
4549,Why are you with them? Send location immediately.Now.,1,SMS,2024-11-19T08:55:00
1289,"Got it, I'll be there. - btw, call me.",0,WhatsApp,2024-11-02T17:19:00
3798,"I know you're there, why aren't you answering?!!!",1,Discord,2024-10-04T17:43:00
1823,"Hey, are we still on for soon? Edited message.",0,SMS,2024-10-29T01:58:00
4756,Don't ignore me. Reply!??,1,Discord,2024-10-04T09:39:00
4597,Why are you with them? Send location immediately.I mean it.,1,Discord,2024-11-18T14:04:00
4472,"I saw you last night with him, tell me who he is.I mean it. I saw you online.",1,SMS,2024-11-18T16:25:00
1181,"Got it, I'll be there.",0,SMS,2024-11-29T03:33:00
4963,"You were active 2 minutes ago, why didn't you respond?I mean it. I saw you online.",1,Instagram,2024-10-14T23:10:00
2517,Thanks! See you next week. Sent from mobile.,0,Telegram,2024-10-11T12:13:00
2921,"Thanks! See you later. See you soon. Also, did you get the documents?",0,Twitter,2024-10-10T03:13:00
3028,Why did you block me? Answer me now!!!!,1,Discord,2024-10-09T20:11:00
2424,I'll check and update you tomorrow.,0,Twitter,2024-11-30T21:50:00
3164,Who are you with? Send me a picture.,1,Telegram,2024-10-18T20:13:00
136,Congrats on your achievement! Edited message.,0,WhatsApp,2024-10-31T11:26:00
3160,If you don't reply I'll come to your house.?? Reply me now!,1,Instagram,2024-11-02T18:30:00
3449,Why didn't you reply? I saw you online.!!! Reply me now!,1,Instagram,2024-11-29T16:55:00
3912,Where are you? Reply now!!!!1 Reply me now!,1,Instagram,2024-10-08T20:50:00
932,"Sure, send me the file when you can.",0,Facebook,2024-11-06T23:43:00
3045,"I know you're there, why aren't you answering?I mean it.",1,Discord,2024-10-06T14:28:00
828,"Sounds good, talk later. :)",0,Facebook,2024-11-16T14:17:00
3604,Why didn't you reply? I saw you online.I mean it.,1,Telegram,2024-11-15T10:22:00
1796,"Happy to help, call me if needed. Thanks!",0,Discord,2024-11-24T16:42:00
3808,Why are you with them? Send location immediately.Reply ASAP.,1,Facebook,2024-10-15T03:36:00
4679,"I know you're there, why aren't you answering?Now. Reply me now!",1,Telegram,2024-10-09T02:42:00
104,"Sure, send me the file when you can.",0,Facebook,2024-11-10T14:45:00
3989,Who are you with? Send me a picture.Now.,1,Discord,2024-10-22T18:54:00
2950,"Sounds good, talk later. See you soon.",0,Discord,2024-11-30T02:31:00
1048,"Sounds good, talk later. :)",0,Discord,2024-10-13T12:57:00
676,"Happy to help, call me if needed. Thanks!",0,SMS,2024-11-24T08:00:00
3266,"I know you're there, why aren't you answering?!!!",1,SMS,2024-11-26T08:56:00
3008,Who are you with? Send me a picture.Reply ASAP.,1,Facebook,2024-11-01T04:16:00
4808,Why didn't you reply? I saw you online.!!! Reply me now!,1,Twitter,2024-10-05T13:43:00
1725,That's hilarious 😂 See you soon.,0,SMS,2024-11-04T00:10:00
4216,Who are you with? Send me a picture.I mean it.,1,Facebook,2024-11-10T14:03:00
1015,"Got it, I'll be there. Thanks!",0,SMS,2024-10-01T16:45:00
1611,"Hey, are we still on for soon? :)",0,Instagram,2024-11-04T03:00:00
4953,Why are you with them? Send location immediately.!!1,1,Twitter,2024-11-18T15:04:00
1566,"No worries, take your time. - btw, call me. Let's reschedule if needed.",0,Instagram,2024-11-13T16:57:00
1619,I'll check and update you tomorrow. See you soon.,0,Discord,2024-10-12T06:36:00
2189,"Hey, are we still on for later? :)",0,WhatsApp,2024-11-06T15:30:00
92,"I'll check and update you tomorrow. - btw, call me.",0,Telegram,2024-11-07T18:42:00
3652,If you don't reply I'll come to your house.!!,1,WhatsApp,2024-10-20T17:30:00
1675,Congrats on your achievement!,0,Facebook,2024-10-26T13:54:00
279,Congrats on your achievement! Sent from mobile.,0,Instagram,2024-10-05T07:49:00
2057,"No worries, take your time. See you soon. Let's reschedule if needed.",0,Facebook,2024-10-03T04:38:00
1701,"Sure, send me the file when you can. Thanks!",0,Twitter,2024-11-13T13:40:00
1168,"No worries, take your time. :)",0,Facebook,2024-11-09T16:29:00
2558,Congrats on your achievement! See you soon.,0,Instagram,2024-10-28T17:36:00
4618,If you don't reply I'll come to your house. Call me at 9084375586,1,Twitter,2024-10-03T05:33:00
436,That's hilarious 😂 Thanks!,0,Instagram,2024-11-03T15:22:00
3863,Why are you with them? Send location immediately.I mean it. I saw you online.,1,Discord,2024-10-19T02:24:00
1880,"Hey, are we still on for next week? Thanks!",0,Twitter,2024-10-17T20:51:00
1910,Thanks! See you this evening. Sent from mobile.,0,SMS,2024-11-08T19:06:00
290,Congrats on your achievement!,0,Twitter,2024-11-16T15:33:00
4662,Why didn't you reply? I saw you online.Now.,1,Discord,2024-10-18T18:14:00
1704,Congrats on your achievement!,0,SMS,2024-11-07T01:42:00
2761,"Sounds good, talk later. Thanks!",0,Discord,2024-10-28T16:35:00
1526,"Got it, I'll be there. Edited message.",0,WhatsApp,2024-10-08T07:25:00
1448,"That's hilarious 😂 See you soon. Also, did you get the documents?",0,SMS,2024-11-28T18:28:00
4074,Who are you with? Send me a picture.!!! Reply me now!,1,Discord,2024-10-26T19:06:00
1795,I'll check and update you tomorrow.,0,Twitter,2024-11-23T00:03:00
1146,"Got it, I'll be there. - btw, call me.",0,Discord,2024-10-05T21:48:00
3813,If you don't reply I'll come to your house.Now.,1,Instagram,2024-10-19T09:48:00
4619,Why are you with them? Send location immediately.!!! Call me at 9022765715,1,Instagram,2024-11-13T05:46:00
4257,"You were active 2 minutes ago, why didn't you respond?",1,SMS,2024-11-23T13:15:00
1306,"Got it, I'll be there. Sent from mobile.",0,WhatsApp,2024-11-29T09:56:00
3279,Why did you block me? Answer me now!Now.,1,Instagram,2024-11-29T17:35:00
2908,"No worries, take your time. :)",0,WhatsApp,2024-11-21T21:48:00
1225,"No worries, take your time. :)",0,WhatsApp,2024-10-16T15:43:00
1062,Congrats on your achievement! See you soon.,0,Instagram,2024-11-25T22:25:00
4305,Why did you block me? Answer me now!Now.,1,SMS,2024-11-02T15:59:00
1779,"Hey, are we still on for next week? Thanks!",0,SMS,2024-10-01T15:55:00
1889,"Hey, are we still on for next week? :)",0,WhatsApp,2024-11-02T14:07:00
3560,Why did you block me? Answer me now! Call me at 9469815209,1,Facebook,2024-10-15T10:33:00
4036,"I saw you last night with him, tell me who he is.!!!",1,Facebook,2024-10-12T20:31:00
1115,That's hilarious 😂,0,Facebook,2024-10-24T15:26:00
1591,"I'll check and update you tomorrow. - btw, call me.",0,WhatsApp,2024-10-20T03:17:00
4832,Why didn't you reply? I saw you online.?? Reply me now!,1,SMS,2024-11-27T16:00:00
3344,Who are you with? Send me a picture. Reply me now!,1,Twitter,2024-10-11T17:21:00
3273,Don't ignore me. Reply! Reply me now!,1,Discord,2024-10-20T12:59:00
1720,Congrats on your achievement!,0,SMS,2024-10-08T03:09:00
2935,"Hey, are we still on for tomorrow? :)",0,WhatsApp,2024-10-10T08:12:00
507,"Thanks! See you next week. See you soon. Also, did you get the documents?",0,Facebook,2024-11-06T09:47:00
203,"Sure, send me the file when you can. Sent from mobile.",0,Discord,2024-10-28T23:03:00
3951,"I know you're there, why aren't you answering? Where are you?",1,Telegram,2024-11-05T07:57:00
1640,"Sounds good, talk later. See you soon.",0,SMS,2024-11-04T15:34:00
2807,"Sure, send me the file when you can. Sent from mobile.",0,Twitter,2024-10-21T04:29:00
1026,"No worries, take your time. Edited message.",0,SMS,2024-10-10T23:37:00
1001,"Sounds good, talk later. Edited message.",0,Instagram,2024-11-03T10:43:00
3016,"I know you're there, why aren't you answering?Now.",1,Discord,2024-10-06T10:21:00
3921,Why are you with them? Send location immediately.I mean it. Where are you?,1,Discord,2024-11-21T21:57:00
4652,Why didn't you reply? I saw you online.,1,Instagram,2024-11-28T19:51:00
3810,Why are you with them? Send location immediately.Reply ASAP.,1,Facebook,2024-11-12T10:16:00
2227,"Happy to help, call me if needed. :)",0,Discord,2024-11-05T20:20:00
1217,Thanks! See you this evening.,0,Telegram,2024-11-25T08:47:00
1202,"Hey, are we still on for tomorrow? - btw, call me.",0,Twitter,2024-10-15T02:29:00
4546,If you don't reply I'll come to your house.!!,1,Twitter,2024-11-24T22:21:00
4219,Why are you with them? Send location immediately.!!! Where are you?,1,Twitter,2024-11-08T11:09:00
3545,"I know you're there, why aren't you answering?!!!",1,WhatsApp,2024-10-07T21:45:00
4665,Why did you block me? Answer me now!!!1,1,Instagram,2024-10-22T14:12:00
4764,Why did you block me? Answer me now!!!,1,Facebook,2024-10-30T19:08:00
1861,"Hey, are we still on for tomorrow?",0,Instagram,2024-10-19T01:20:00
3122,Who are you with? Send me a picture.!!1,1,SMS,2024-10-24T07:20:00
322,"Sounds good, talk later.",0,Instagram,2024-11-03T20:46:00
2113,Thanks! See you tomorrow. See you soon.,0,Instagram,2024-10-16T08:51:00
3781,Where are you? Reply now!!Reply ASAP.,1,Facebook,2024-11-15T19:25:00
271,"Hey, are we still on for soon? Thanks!",0,Discord,2024-10-24T13:56:00
83,I'll check and update you tomorrow. Thanks!,0,Discord,2024-11-10T08:49:00
1979,"Sounds good, talk later. Thanks!",0,Discord,2024-10-28T18:46:00
1825,That's hilarious 😂 Sent from mobile.,0,Instagram,2024-10-23T22:33:00
3632,Why did you block me? Answer me now!!! Reply me now!,1,Discord,2024-10-22T11:54:00
3042,If you don't reply I'll come to your house.??,1,Facebook,2024-11-21T08:03:00
1408,"Sure, send me the file when you can. Edited message.",0,Discord,2024-11-19T22:34:00
2829,"Sure, send me the file when you can. - btw, call me.",0,Discord,2024-11-04T00:10:00
2095,"Sure, send me the file when you can.",0,Facebook,2024-11-18T18:48:00
3187,"You were active 2 minutes ago, why didn't you respond?Now.",1,Facebook,2024-11-21T07:56:00
1025,That's hilarious 😂,0,Instagram,2024-11-21T20:42:00
1776,I'll check and update you tomorrow. Thanks!,0,Twitter,2024-10-16T05:20:00
478,"Got it, I'll be there.",0,WhatsApp,2024-11-16T03:06:00
1850,"No worries, take your time. Thanks!",0,Twitter,2024-11-28T01:15:00
4805,If you don't reply I'll come to your house.I mean it. Where are you?,1,WhatsApp,2024-11-26T15:43:00
1471,"Sure, send me the file when you can. Edited message.",0,Telegram,2024-10-03T11:40:00
3584,If you don't reply I'll come to your house.!!,1,Facebook,2024-11-21T03:08:00
1523,"Hey, are we still on for this evening? Edited message.",0,WhatsApp,2024-11-13T04:24:00
500,Congrats on your achievement!,0,SMS,2024-10-24T01:31:00
1222,I'll check and update you tomorrow. Edited message.,0,Telegram,2024-11-01T03:54:00
1085,That's hilarious 😂 :),0,WhatsApp,2024-11-12T10:22:00
2735,That's hilarious 😂 Thanks!,0,WhatsApp,2024-11-24T09:15:00
2518,"Sounds good, talk later. Thanks!",0,Instagram,2024-11-15T09:57:00
1588,"Got it, I'll be there.",0,WhatsApp,2024-10-18T06:59:00
331,That's hilarious 😂 Thanks!,0,Discord,2024-11-16T08:18:00
29,"Hey, are we still on for next week? - btw, call me.",0,Instagram,2024-10-01T02:45:00
2868,That's hilarious 😂 :),0,Facebook,2024-11-05T13:26:00
3905,Why are you with them? Send location immediately.,1,Discord,2024-10-30T14:37:00
4083,Don't ignore me. Reply!!!1,1,Instagram,2024-10-31T00:25:00
2224,"Sure, send me the file when you can.",0,Instagram,2024-10-02T20:21:00
3660,Why did you block me? Answer me now!!!,1,SMS,2024-10-11T05:11:00
844,"Got it, I'll be there. - btw, call me.",0,Facebook,2024-11-27T10:35:00
4114,If you don't reply I'll come to your house.I mean it.,1,Instagram,2024-10-11T08:52:00
1313,Thanks! See you later. Edited message. Happy to help whenever.,0,Discord,2024-11-19T22:19:00
4177,"I know you're there, why aren't you answering???",1,SMS,2024-10-12T03:18:00
736,"I'll check and update you tomorrow. - btw, call me. Happy to help whenever.",0,SMS,2024-11-18T03:05:00
2263,"Hey, are we still on for tomorrow? Thanks!",0,WhatsApp,2024-11-21T18:36:00
4904,"You were active 2 minutes ago, why didn't you respond?Reply ASAP.",1,SMS,2024-11-03T06:57:00
3238,"I know you're there, why aren't you answering?!!",1,Twitter,2024-10-05T11:05:00
3858,Who are you with? Send me a picture.!!,1,Facebook,2024-11-09T09:35:00
3499,If you don't reply I'll come to your house.!!1 I saw you online.,1,Telegram,2024-10-21T08:27:00
1092,"Sounds good, talk later. Thanks! Also, did you get the documents?",0,SMS,2024-11-11T06:37:00
3618,"You were active 2 minutes ago, why didn't you respond?!!!",1,Instagram,2024-11-28T17:00:00
2595,"Got it, I'll be there. - btw, call me.",0,Facebook,2024-11-28T06:46:00
3236,Why didn't you reply? I saw you online.!!!,1,Discord,2024-11-16T15:42:00
2788,"Got it, I'll be there. Sent from mobile.",0,SMS,2024-10-22T03:16:00
2204,"Happy to help, call me if needed.",0,SMS,2024-11-12T09:13:00
2347,Thanks! See you later. Thanks! Happy to help whenever.,0,Discord,2024-10-16T02:55:00
4846,If you don't reply I'll come to your house.I mean it.,1,Twitter,2024-10-23T04:32:00
4799,"You were active 2 minutes ago, why didn't you respond?Reply ASAP. Call me at 9690951514",1,Discord,2024-10-10T08:46:00
2848,"Sure, send me the file when you can. Sent from mobile.",0,SMS,2024-11-27T18:59:00
4397,"I know you're there, why aren't you answering?!!!",1,Discord,2024-11-02T22:21:00
1442,"Sounds good, talk later.",0,Instagram,2024-10-01T12:41:00
3354,Who are you with? Send me a picture.I mean it.,1,WhatsApp,2024-11-03T15:20:00
3607,Who are you with? Send me a picture.I mean it.,1,Twitter,2024-10-12T05:41:00
2495,"That's hilarious 😂 - btw, call me.",0,Instagram,2024-11-21T14:37:00
4029,If you don't reply I'll come to your house.!!,1,Discord,2024-11-04T14:54:00
3566,Don't ignore me. Reply!,1,Discord,2024-10-07T00:11:00
1267,"Sounds good, talk later. - btw, call me.",0,Discord,2024-10-27T15:19:00
2223,"I'll check and update you tomorrow. - btw, call me.",0,WhatsApp,2024-11-30T12:52:00
4134,"I saw you last night with him, tell me who he is.!!!",1,WhatsApp,2024-11-25T06:09:00
2237,"Happy to help, call me if needed. - btw, call me.",0,Facebook,2024-10-15T14:52:00
1922,"Congrats on your achievement! - btw, call me.",0,Instagram,2024-10-01T15:53:00
4218,Who are you with? Send me a picture.Reply ASAP. Call me at 9544575853,1,Telegram,2024-11-23T20:02:00
288,"Got it, I'll be there. - btw, call me.",0,Instagram,2024-11-20T04:15:00
4086,Who are you with? Send me a picture.,1,WhatsApp,2024-10-07T18:15:00
300,Congrats on your achievement!,0,Twitter,2024-11-04T09:41:00
1346,"No worries, take your time. :)",0,Twitter,2024-11-17T18:43:00
1842,"That's hilarious 😂 - btw, call me.",0,Discord,2024-10-09T02:28:00
3561,Who are you with? Send me a picture.!! Where are you?,1,Twitter,2024-11-25T14:33:00
3416,If you don't reply I'll come to your house.??,1,Facebook,2024-10-11T03:45:00
4196,Why are you with them? Send location immediately.!!!,1,Discord,2024-10-23T22:14:00
4324,Who are you with? Send me a picture.!!,1,Twitter,2024-10-13T13:58:00
498,"Got it, I'll be there. Sent from mobile.",0,Twitter,2024-11-26T03:49:00
4262,If you don't reply I'll come to your house.,1,WhatsApp,2024-11-12T09:41:00
3993,"I know you're there, why aren't you answering?Now.",1,Instagram,2024-10-22T06:35:00
2015,I'll check and update you tomorrow. Edited message.,0,WhatsApp,2024-11-30T18:24:00
383,Congrats on your achievement! :),0,Instagram,2024-11-05T10:49:00
3662,"I saw you last night with him, tell me who he is.!!1",1,Telegram,2024-10-12T17:26:00
